record_type|record_id|source_year|source_file|source_sheet|row_number|programme|key_output|key_indicator|annual_target|achieved_output|variance|status|comment|source_url|source_name|retrieved_at
performance_record|performance_annual_performance_2024_0104|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|155||Coaching and first aid capacity building held|01 Number of Coaching and first aid capacity building held|4|4|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0106|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|157||Sports Equipment procured and distributed|01 Number of Sports Equipment procured and distributed|8|6|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0108|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|159||Coaching framework Disseminated|01 Number of Coaching framework Disseminated|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0110|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|161||Sports Development Monitored|01 Proportion of Sports Development Monitored|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0112|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|163|Education and skills development|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0113|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|164||District records Surveyed|01 Number of records surveys conducted annually|12||12|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0115|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|166||District records Preserved|01 Proportion of records preserved annually|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0117|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|168|Social Protection|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0118|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|169||Condoms distributed|01 Proportion of Condoms received and distributed|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0120|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|171|Public order and safety|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0121|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|172||Public Order Maintained|01 Proportion of Patrols Undertaken|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0123|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|174||Fire cases attended to|01 Proportion of Turnout to Fire cases|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0125|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|176|Management and support Services|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0126|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|177||Council Policies Implemented|01 Proportion of Council Policies Implemented|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0128|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|179||Marriages Solomnized|01 Proportion of Marriages Solomnized|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0130|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|181||Mails Delivered|01 Proportion of Mails Delivered|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0132|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|183||Labour Day Celebrated|01 Number Labour Day events Celebrated|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0134|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|185||Council Staff Trained|01 Proportion of Council Staff Trained|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0136|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|187||Public Functions and Ceremonies Held|01 Number of International Women's Day events held|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0137|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|188|||01 Number of public functions held|5|5|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0138|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|189|||03 Number of Local Govt week, Decentralisation week events held|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0139|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|190|||04 Independence Celebration events held|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0141|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|192||Annual Financial Statements Prepared|01 Number of Financial Statements Prepared|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0142|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|193||Debt Liquidated|01 Proportion of Debt Liquidated against the budget|100|108|-8|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0143|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|194||Licences issued|01 Percentage of Occupancy Licences issued|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0144|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|195|||02 Proprotion of Retail Licences issued|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0145|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|196|||03 Proprotion of Liqour Licences issued|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0146|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|197||Court cases attended to|01 Proportion of Court cases attended to|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0147|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|198||Contract and Lease agreements prepared|01 Percentage of Contracts and Leases agreements prepared|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0149|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|200||Procurement Plan prepared|01 Number of Procurement plan Prepared|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0151|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|202||Audit reports prepared|01 Number of audit reports prepared|4|4|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0152|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|203|Resource Mobilisation and Management||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0153|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|204||2022 Main approved|01 Number of Valuation rolls approved|1|0|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0154|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|205||Supplementary Valuation Roll Approved|01 Number of Supplementary Valuation roll approved|1|0|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0155|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|206||ICT infrastructure maintained|01 Proportion of ICT infrastructure maintained|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0156|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|207||Resources mobilised|01 Proportion of resources mobilised against budgeted|80|100|-20|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0157|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|208|District Health servcies||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0158|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|209||Maternal Health Services Provided|01 Percentage of Deliveries assisted by midwife or skilled personnel|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0159|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|210|||02 Percentage of new family planning acceptors|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0160|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|211|||03 Malaria Confirmed and Clinically diagnosed cases as a proportion of population|275|250|25|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0161|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|212||Communicable Diseases controlled|01 Percentage of household sprayed|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0162|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|213||Malaria Control Programmes Conducted|01 Percentage of household sprayed|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0163|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|214|||02 Percentage of households with at least one ITN|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0164|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|215|||03 Percentage of Children with malaria receiving ACT from a health worker|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0165|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|216||Child Health Programmes Conducted|01 Percentage of Under one-year children fully immunized (0-11 months)|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0166|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|217|||02 Proportion of Severe underweight in under 5 children (percentage)|25|25|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0167|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|218|||01 Number of AFP cases investigated per 100,000 population|20|20|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0168|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|219||Disease Surveillances undertaken|01 Institutional maternal mortality rate|10|10|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0169|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|220|||02 Percentage of essential medicines of in-patient and outpatient prescribed|10|10|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0170|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|221||Hospital Services Provided|03 Percentage of complicated cases referred|15|10|5|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0171|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|222|Veterinary services||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0172|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|223||Animal health extension services undertaken|01 Proportion of farmers trained in improved husbandry practices|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0173|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|224|||02 Proportion of animals vaccinated/ treated|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0174|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|225|||03 Proportion of farmers trained in herd health management|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0175|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|226||Animal disease surveillance undertaken for early warning services|01 Number of animal disease surveillances undertaken|4|4|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0176|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|227|||02 Number of routine reports and disease outbreak investigations undertaked|4|4|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0177|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|228|||03 Number of samples collected, processed and shipped|4|4|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0178|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|229|||04 Number of sanitary inspections conducted|4|4|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0001|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|4|Constituency Development|01.Community Projects Undertaken|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0002|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|5|||1 Proportion of safe water and sanitation in pubilc places|100|0|100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0003|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|6|||2 Number of classroom blocks constructed|2|0|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0004|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|7|||3 Number of desks procured|4000|0|4000|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0005|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|8|||4 Number of Maternity annexes constructed|2||2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0006|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|9|||5 Kilometers of roads gravelled|20|0|20|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0007|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|10||02.Women and Youth Empowered|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0008|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|11|||1 Number of Women and Youth Empowered with Grants|100|89|11|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0009|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|12|||2 Number of loan beneficiaries|50||50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0010|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|13||03 Constituency Development Fund Administrative Component utilised|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0011|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|14|||1 Proportion of Constituency Development Fund Projects monitored|100|1|99|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0012|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|15|||2 Proportion of Constituency Development Fund assets branded|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0013|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|16|||3 Number of Constituency Development Fund Committee Meetings held|4|4|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0014|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|17|||4 Number of Ward Development Committees supported|18|18|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0015|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|18||04 Secondary School Pupils and Skills Development students sponsored with Bursaries|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0016|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|19|||1 Number of Secondary School pupils sponsored with Bursaries|110|179|-69|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0017|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|20|||2 Number of Skills Development students sponsored with Bursaries|500|350|150|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0018|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|21|Local Governance||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0019|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|22||01Ward Development Committees operationalised|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0020|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|23|||1 Number of ward development committees meeting held|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0021|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|24|||2 Number of ward development committees Operationalised|18|18|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0022|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|25||01 Council meetings held|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0023|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|26|||1 Number of ordinary Council meetings held|4|1|3|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0024|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|27|||2 Number of Committee meetings held|20|9|11|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0025|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|28||01 Community Engaged||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0026|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|29|||1 Number of Community Engagements meetings held|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0027|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|30|||2 Number of Radio programmes held|12|6|6|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0028|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|31|Integrated Development Planning||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0029|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|32||01 Trees Planted|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0030|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|33|||1 Number of Trees planted|2000|500|1500|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0031|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|34||02World Environmental day Commemorated|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0032|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|35|||1 Number of World Enironmental Day Commemorated|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0033|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|36||01 Integrated Development Plan operationalised|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0034|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|37|||1 Number of Integrated Development Plan operationalised|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0035|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|38||02 Local Area Development Plans Developed|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0036|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|39|||1 Number of Local Area Development Plan Developed|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0037|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|40||03 Compliance inspections on development control conducted|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0038|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|41|||1 Proportion of development control inspections conducted|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0039|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|42||04 Wards funded|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0040|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|43|||1 Number of Wards funded|18||18|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0041|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|44||01 16 Days of Gender Activism Conducted|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0042|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|45|||1 Number of 16 Days of Gender Activism events Conducted|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0043|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|46||02 Condoms distributed|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0044|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|47|||1 Number of condoms received and distributed|10000|5000|5000|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0045|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|48|Public Health and Environmental Protection||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0046|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|49||01 Public Health inspection Conducted|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0047|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|50|||1 Proportion of inspections conducted|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0048|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|51||01 Waste Collected|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0049|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|52|||1 Proportion of waste collected and Managed|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0050|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|53||02 Keep Zambia Clean,Green and Health Campaign conducted|||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_budget_performance_by_program_0051|2024-2025|kafue_2024_2025_performance.xlsx|Budget performance by Program|54|||1 Number of Keep Zambia Clean,Green and Health Campaigns conducted|52|28|24|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
